python,django,react,rest_api,mysql,docker,aws,git,javascript,html,css,experience,projects,certifications,education,ats_score,label
1,1,0,1,0,0,0,1,1,0,1,7,6,3,2,61,Highly Suitable
1,0,1,1,0,0,0,0,0,1,0,7,8,5,0,47,Highly Suitable
0,1,1,0,0,1,1,0,0,0,0,8,3,5,2,30,Highly Suitable
1,1,1,0,0,0,1,1,1,1,1,8,1,1,2,35,Highly Suitable
0,1,1,0,1,1,0,1,1,0,0,0,5,4,0,69,Highly Suitable
1,0,0,0,1,0,1,0,0,1,0,7,6,3,2,55,Highly Suitable
0,0,1,0,0,1,1,0,0,0,1,5,5,4,2,55,Highly Suitable
1,0,1,1,1,0,1,1,0,1,1,7,8,5,0,80,Highly Suitable
0,1,1,1,0,1,0,0,1,1,1,1,8,0,1,56,Highly Suitable
1,0,0,1,1,1,0,0,1,0,1,1,6,0,1,41,Highly Suitable
0,1,0,0,0,0,1,0,1,0,0,6,5,1,2,57,Suitable
0,1,1,0,0,1,1,1,0,1,0,2,1,4,0,85,Suitable
0,0,0,1,0,1,1,0,0,1,0,6,5,0,0,81,Highly Suitable
0,1,1,1,0,0,1,1,0,0,0,5,0,0,1,28,Needs Improvement
0,1,0,0,1,0,0,0,0,0,1,4,3,1,2,44,Needs Improvement
0,1,0,0,1,0,0,1,1,1,1,2,1,3,2,51,Needs Improvement
0,0,1,1,0,1,1,0,0,1,0,8,3,3,0,33,Highly Suitable
0,0,0,0,0,1,0,0,1,0,1,2,5,3,1,93,Suitable
1,1,1,1,0,1,0,0,1,0,0,6,0,0,0,72,Highly Suitable
1,0,1,1,1,0,1,0,1,0,1,0,8,1,2,76,Highly Suitable
0,1,0,1,0,0,1,1,1,1,1,4,4,2,2,93,Highly Suitable
0,1,0,1,1,1,0,0,0,0,0,3,4,5,1,91,Highly Suitable
0,1,0,0,1,1,1,0,0,0,0,1,6,2,2,53,Suitable
1,1,1,1,0,0,1,0,1,1,0,2,5,3,1,29,Highly Suitable
1,1,0,0,0,1,1,1,1,1,1,6,2,0,1,57,Highly Suitable
0,1,0,1,0,1,1,1,1,1,0,2,7,3,1,68,Highly Suitable
1,0,0,1,1,1,1,1,0,1,0,4,1,1,1,82,Highly Suitable
0,1,0,1,1,1,0,1,0,1,1,6,8,3,2,45,Highly Suitable
0,0,0,1,1,0,0,0,1,1,0,6,6,5,2,25,Highly Suitable
0,1,1,0,0,0,1,1,0,1,0,3,5,3,2,83,Highly Suitable
0,0,0,0,1,0,1,0,0,0,1,7,1,3,0,36,Suitable
0,1,1,0,0,0,1,0,1,0,0,3,6,2,2,24,Suitable
1,0,0,1,0,1,0,1,1,1,0,1,5,0,2,37,Suitable
0,0,0,1,0,0,0,0,1,0,0,1,6,3,2,93,Suitable
1,1,0,1,1,0,1,1,1,0,1,2,6,4,0,42,Highly Suitable
1,1,1,1,1,0,0,1,0,0,0,7,0,3,2,62,Highly Suitable
0,0,0,1,0,1,1,0,1,0,0,5,3,5,0,44,Highly Suitable
1,0,0,1,1,1,1,1,0,1,1,7,4,1,1,26,Highly Suitable
0,0,0,1,1,1,0,1,1,1,1,6,4,4,1,62,Highly Suitable
1,1,1,1,0,1,0,1,1,1,1,1,4,0,0,49,Highly Suitable
1,1,0,0,1,1,0,0,1,1,1,1,4,2,1,48,Highly Suitable
0,1,1,0,1,0,1,1,1,0,0,3,8,4,0,87,Highly Suitable
1,0,1,1,1,0,0,0,0,1,0,2,8,1,0,38,Suitable
0,0,0,1,0,0,1,0,0,1,1,6,1,5,2,51,Suitable
1,1,1,1,1,1,0,0,0,0,0,8,4,0,1,35,Highly Suitable
1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,24,Needs Improvement
1,0,1,0,0,1,1,1,0,0,1,0,5,5,2,56,Highly Suitable
1,1,1,0,0,0,1,1,1,1,0,5,0,2,1,95,Highly Suitable
1,0,1,1,0,1,1,1,0,1,1,6,6,3,0,86,Highly Suitable
0,0,0,1,0,1,1,0,1,0,1,8,8,3,1,74,Highly Suitable
1,1,1,0,0,1,0,0,0,1,0,7,3,1,1,94,Highly Suitable
1,1,0,1,1,0,1,1,0,0,0,3,3,5,0,71,Highly Suitable
1,1,1,1,1,0,1,1,1,0,0,5,2,4,1,89,Highly Suitable
1,1,1,1,1,0,1,0,0,0,0,8,2,4,1,93,Highly Suitable
1,1,1,1,0,0,0,0,1,1,1,8,6,4,0,27,Highly Suitable
1,1,1,0,1,1,0,0,0,0,1,5,1,2,1,45,Highly Suitable
0,0,1,0,1,1,0,1,1,0,0,7,8,3,2,30,Highly Suitable
1,1,0,1,1,0,0,0,1,1,0,3,4,1,1,81,Highly Suitable
0,0,1,0,0,0,0,1,0,0,1,4,5,4,2,64,Suitable
0,0,1,0,0,0,1,0,0,0,1,4,6,4,2,20,Suitable
0,0,0,0,0,0,1,1,0,0,0,7,4,4,0,21,Suitable
0,1,1,0,0,1,0,0,0,1,1,8,1,0,1,24,Highly Suitable
0,0,0,0,1,1,0,1,0,0,1,3,4,1,2,87,Suitable
0,1,0,0,1,1,0,0,1,1,1,6,3,1,1,99,Highly Suitable
0,1,0,1,1,0,1,1,1,0,1,3,1,2,2,60,Highly Suitable
1,0,0,1,1,0,0,0,0,0,0,1,3,5,1,99,Suitable
0,1,1,1,0,0,0,1,1,1,1,7,0,1,0,97,Highly Suitable
1,1,1,1,0,0,1,0,1,1,0,5,0,5,1,25,Highly Suitable
1,1,0,0,0,0,1,1,0,0,0,0,5,5,2,76,Highly Suitable
1,1,1,1,0,1,1,0,1,1,0,6,3,0,2,29,Highly Suitable
1,1,0,0,1,1,0,0,1,0,0,4,2,2,2,33,Suitable
0,0,1,1,1,1,0,0,1,1,1,3,6,2,1,30,Highly Suitable
1,1,1,1,0,1,0,1,1,1,1,7,6,1,1,85,Highly Suitable
1,0,1,1,0,1,0,0,1,1,1,1,1,5,2,24,Highly Suitable
1,0,1,0,1,1,1,0,1,0,0,4,6,0,0,27,Suitable
1,0,1,0,0,0,0,1,1,0,1,0,6,5,0,28,Needs Improvement
0,1,1,0,0,1,1,1,1,0,1,0,1,3,0,77,Highly Suitable
0,1,0,1,0,0,0,1,1,1,0,6,0,4,2,32,Suitable
0,0,1,0,1,0,0,0,1,1,0,1,7,5,0,27,Suitable
1,0,1,1,1,1,0,0,1,1,1,4,2,5,0,76,Highly Suitable
1,1,1,1,1,0,1,0,0,1,1,3,2,0,0,77,Highly Suitable
0,1,1,1,1,0,0,1,0,0,1,6,1,3,2,30,Suitable
1,1,1,1,1,1,1,0,0,1,0,3,5,3,1,90,Highly Suitable
1,1,0,0,0,0,0,1,0,1,1,2,7,3,0,62,Highly Suitable
1,0,1,1,0,1,0,0,0,1,0,1,0,5,1,63,Suitable
1,1,1,1,0,1,1,0,1,1,1,2,2,3,1,86,Highly Suitable
0,0,1,0,0,0,1,0,1,0,1,4,8,1,2,81,Highly Suitable
1,0,0,1,0,0,1,1,1,1,0,7,6,5,2,58,Highly Suitable
1,0,0,0,1,1,1,1,1,0,1,5,5,5,0,90,Highly Suitable
0,0,1,0,1,0,1,1,0,1,1,3,4,4,2,54,Highly Suitable
1,0,1,0,0,1,0,1,0,1,0,6,5,1,1,38,Highly Suitable
0,0,0,0,1,0,1,0,0,1,0,5,0,3,1,75,Suitable
1,0,0,0,1,1,1,0,0,1,0,6,7,5,2,24,Highly Suitable
0,0,1,0,0,0,0,1,0,0,0,7,4,4,1,26,Needs Improvement
0,0,1,0,0,1,0,1,0,1,0,4,6,3,0,50,Suitable
1,1,1,0,1,0,0,1,0,1,1,4,4,1,2,58,Highly Suitable
1,1,0,0,0,1,1,0,0,1,0,6,2,3,1,68,Highly Suitable
0,0,1,0,0,1,0,0,0,1,1,3,1,0,0,26,Not Suitable
0,0,1,0,0,0,0,0,1,0,1,3,7,1,0,65,Suitable
1,1,1,0,0,0,1,0,0,1,1,8,0,5,0,37,Highly Suitable
1,1,0,1,0,1,0,0,0,1,0,1,7,3,0,28,Suitable
1,1,0,0,1,0,0,0,1,0,0,8,8,3,0,63,Highly Suitable
1,0,1,0,1,1,0,0,1,1,0,5,8,4,2,32,Highly Suitable
1,1,0,0,1,1,1,1,0,0,1,0,7,4,0,42,Highly Suitable
1,0,1,1,1,0,1,0,0,1,0,7,1,1,0,76,Highly Suitable
1,1,1,1,1,0,0,0,1,1,0,6,6,5,2,32,Highly Suitable
0,0,1,0,1,1,1,0,0,0,1,8,5,4,1,65,Highly Suitable
0,1,0,0,0,1,1,1,1,1,1,2,5,1,2,73,Highly Suitable
0,0,0,0,1,0,0,0,1,1,1,6,2,5,0,52,Suitable
0,1,1,1,1,1,0,1,1,1,1,8,3,2,2,75,Highly Suitable
1,0,1,0,0,1,1,1,0,1,0,4,6,0,2,61,Highly Suitable
0,1,1,1,0,0,0,0,0,1,1,4,4,4,1,26,Suitable
1,1,1,1,1,0,0,1,0,1,1,5,7,4,2,39,Highly Suitable
1,1,0,0,0,1,1,1,1,1,1,4,2,5,2,73,Highly Suitable
1,0,1,0,0,1,1,1,0,0,1,8,6,4,2,39,Highly Suitable
1,0,1,0,0,1,0,1,1,1,0,8,6,1,2,38,Highly Suitable
0,1,0,1,1,1,1,1,1,0,0,2,3,1,2,55,Highly Suitable
1,1,1,1,0,1,1,0,0,0,0,5,7,3,0,99,Highly Suitable
0,1,0,1,0,1,1,1,0,1,1,8,7,4,2,26,Highly Suitable
1,1,0,0,1,1,0,0,1,0,1,5,0,1,0,32,Suitable
0,0,1,0,1,0,1,1,1,0,0,8,5,3,1,77,Highly Suitable
1,0,0,0,0,1,1,1,1,0,0,6,2,5,1,45,Highly Suitable
1,0,1,0,0,1,1,1,0,0,1,6,8,3,2,54,Highly Suitable
1,1,1,0,1,0,1,0,1,0,1,2,5,2,0,31,Suitable
1,1,0,1,0,0,0,0,0,1,0,6,6,4,0,66,Highly Suitable
0,1,0,1,1,0,0,1,1,0,1,6,8,5,1,20,Highly Suitable
1,1,1,1,0,0,1,1,1,0,1,1,3,0,1,96,Highly Suitable
1,0,0,1,0,0,1,0,0,1,0,8,1,5,2,67,Highly Suitable
0,1,0,0,1,1,0,1,0,1,1,8,2,3,2,98,Highly Suitable
1,0,0,0,0,0,1,1,1,1,0,3,5,1,1,54,Suitable
0,0,0,1,1,1,0,0,1,1,0,2,4,4,1,99,Highly Suitable
0,1,0,1,0,0,0,1,1,1,0,7,5,4,1,28,Highly Suitable
0,1,1,1,1,1,0,0,0,1,1,1,3,4,2,86,Highly Suitable
0,1,0,1,0,0,0,0,1,1,0,5,4,3,2,23,Suitable
1,1,0,0,1,1,0,1,0,1,1,0,4,3,2,29,Suitable
0,0,0,1,0,0,1,0,0,0,1,7,4,1,2,35,Suitable
1,0,0,1,1,1,1,0,1,1,1,3,6,2,0,25,Highly Suitable
1,0,0,1,0,1,1,1,1,0,1,2,8,0,0,56,Highly Suitable
0,0,1,1,1,1,0,1,1,1,1,4,2,5,0,65,Highly Suitable
1,0,1,1,1,1,1,0,1,0,1,5,5,3,1,40,Highly Suitable
0,1,1,1,1,0,0,0,0,0,0,8,3,5,2,56,Highly Suitable
1,1,0,0,1,1,0,0,0,0,0,8,3,3,2,69,Highly Suitable
1,1,0,1,0,1,1,1,1,1,1,3,8,5,2,34,Highly Suitable
1,1,1,1,0,0,0,1,1,1,0,3,5,0,0,50,Highly Suitable
0,0,0,1,1,0,1,1,0,1,1,3,1,1,1,58,Suitable
0,1,0,1,1,1,0,1,1,0,1,5,5,0,2,34,Highly Suitable
1,1,0,0,0,1,0,0,1,1,0,5,7,1,2,95,Highly Suitable
0,0,0,0,1,1,0,1,1,1,0,7,5,0,2,80,Highly Suitable
1,0,0,1,1,1,1,0,1,1,0,0,0,2,1,71,Highly Suitable
0,1,1,1,0,1,0,0,1,0,0,4,6,3,0,38,Suitable
0,1,1,1,1,0,0,0,0,0,0,8,8,1,1,57,Highly Suitable
0,1,1,0,1,1,0,0,0,0,1,8,7,3,1,86,Highly Suitable
1,0,0,1,1,0,1,1,1,1,0,4,7,0,1,68,Highly Suitable
0,1,0,1,1,0,0,0,0,1,1,3,7,2,0,43,Suitable
1,1,0,1,1,1,1,0,0,0,0,6,6,0,2,91,Highly Suitable
1,0,1,1,1,0,0,0,0,0,0,1,7,2,2,48,Suitable
0,0,1,1,0,1,1,0,0,0,0,0,6,2,1,85,Highly Suitable
0,0,1,0,1,1,0,1,1,0,0,6,3,3,0,49,Highly Suitable
0,1,0,1,0,0,0,1,0,1,1,1,6,0,2,57,Suitable
0,1,0,0,1,1,0,1,1,1,1,1,7,4,1,70,Highly Suitable
0,1,1,1,1,1,0,0,0,1,0,0,4,5,0,86,Highly Suitable
0,0,1,0,1,0,0,1,0,1,1,5,3,1,2,44,Highly Suitable
1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,34,Not Suitable
0,0,1,1,1,1,0,0,1,0,1,2,6,3,1,71,Highly Suitable
1,0,0,1,0,0,0,0,0,1,0,5,3,1,0,52,Needs Improvement
0,1,1,0,1,1,1,1,0,0,1,8,8,4,2,93,Highly Suitable
1,0,0,1,0,1,1,1,0,1,0,2,4,3,1,59,Highly Suitable
0,0,0,0,0,1,1,1,1,0,1,7,5,5,1,27,Suitable
0,0,0,0,1,0,0,0,1,1,1,5,1,3,1,38,Needs Improvement
0,1,1,1,1,1,0,0,1,1,0,5,7,3,2,39,Highly Suitable
1,0,1,1,0,1,1,0,0,1,0,6,5,1,1,70,Highly Suitable
0,0,1,0,0,1,0,1,1,0,0,7,6,2,2,55,Highly Suitable
0,1,1,0,0,1,0,0,0,1,1,6,6,2,1,20,Suitable
1,0,0,1,0,0,0,0,1,1,0,8,7,5,0,79,Highly Suitable
0,1,0,1,0,0,1,0,0,1,0,7,1,3,1,98,Highly Suitable
1,0,1,0,0,0,1,0,0,0,1,4,7,1,2,54,Highly Suitable
0,1,0,0,1,1,0,1,0,0,1,7,1,4,2,43,Suitable
0,1,1,0,1,1,0,1,1,0,1,8,6,4,1,21,Highly Suitable
1,0,0,0,0,0,1,0,1,0,1,6,7,4,2,39,Suitable
0,0,0,1,1,1,1,0,0,1,0,5,4,2,0,69,Suitable
1,0,1,0,0,1,1,0,0,1,0,8,8,3,1,90,Highly Suitable
0,0,1,1,1,1,1,0,0,0,1,6,0,2,0,97,Highly Suitable
1,0,0,0,0,0,1,0,0,0,0,7,6,2,1,65,Highly Suitable
0,1,1,1,0,0,1,0,0,1,0,0,7,5,0,52,Highly Suitable
1,1,0,1,0,1,1,1,1,0,0,8,6,3,1,50,Highly Suitable
1,0,0,1,0,1,1,1,1,0,1,7,8,5,0,50,Highly Suitable
1,1,1,1,0,0,0,1,1,1,1,2,1,3,2,39,Highly Suitable
1,1,1,1,0,0,1,0,1,0,1,7,0,3,2,64,Highly Suitable
1,0,0,0,1,0,1,1,0,0,0,0,2,2,2,29,Needs Improvement
1,1,0,0,0,0,0,1,1,1,1,3,5,0,1,84,Highly Suitable
0,0,0,1,1,0,1,0,0,0,0,1,7,3,1,75,Suitable
1,0,1,1,0,0,0,0,0,1,1,6,3,1,1,44,Highly Suitable
0,1,0,1,0,1,1,1,1,0,1,7,4,4,0,30,Highly Suitable
0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,65,Suitable
0,0,1,1,1,1,0,0,1,0,1,0,2,0,0,38,Needs Improvement
0,1,0,0,0,1,0,0,1,0,1,1,8,3,0,51,Suitable
0,0,0,1,0,1,0,0,0,0,1,8,0,2,2,70,Suitable
0,1,0,1,1,1,1,0,1,1,0,8,0,3,0,76,Highly Suitable
0,0,1,0,0,1,1,0,1,1,1,1,2,5,0,45,Needs Improvement
0,1,1,0,1,1,0,1,1,1,1,8,7,1,0,28,Highly Suitable
0,0,1,0,1,1,0,1,1,1,1,8,2,3,2,39,Highly Suitable
0,0,1,1,1,1,1,0,1,1,1,5,8,2,1,96,Highly Suitable
0,1,0,0,1,1,1,0,0,0,1,7,1,5,0,26,Highly Suitable
0,1,0,1,0,0,1,1,1,0,1,2,8,4,1,91,Highly Suitable
0,0,0,1,0,0,0,0,0,1,0,7,5,2,2,69,Suitable
0,1,1,1,0,0,1,0,1,0,1,5,4,2,1,45,Highly Suitable
1,0,0,0,1,1,1,1,1,1,0,1,2,0,0,45,Suitable
0,1,1,0,0,1,0,0,0,1,1,2,5,2,1,39,Suitable
0,1,0,1,0,0,1,1,0,1,0,4,1,0,0,31,Suitable
1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,42,Suitable
0,0,1,1,0,0,0,1,1,0,0,5,6,3,0,85,Highly Suitable
0,1,0,0,0,1,0,0,1,1,1,7,8,0,1,76,Highly Suitable
1,1,0,0,0,1,1,0,0,1,1,0,1,4,2,40,Highly Suitable
0,1,1,1,0,0,0,1,1,1,0,2,3,3,1,97,Highly Suitable
1,0,1,0,0,1,1,0,0,0,0,0,1,1,2,68,Needs Improvement
0,1,1,1,0,0,1,0,0,1,1,5,0,1,2,50,Highly Suitable
0,1,0,1,0,1,0,1,0,1,1,8,3,4,0,100,Highly Suitable
0,1,0,1,1,1,0,1,0,0,1,8,2,5,1,34,Highly Suitable
0,0,0,0,0,0,1,0,0,1,1,4,5,2,0,95,Suitable
0,1,1,0,1,1,0,1,1,1,0,4,7,2,1,96,Highly Suitable
1,0,1,0,0,1,1,0,0,1,0,3,6,1,2,35,Highly Suitable
1,0,0,0,1,0,0,0,1,0,0,8,8,0,2,100,Highly Suitable
1,1,0,0,0,1,0,0,0,0,0,6,0,3,1,23,Suitable
0,1,1,0,1,1,0,0,0,0,1,6,7,3,1,99,Highly Suitable
0,0,1,1,0,0,1,0,0,0,1,5,0,3,1,47,Suitable
1,1,0,1,1,0,1,0,0,0,0,7,2,2,2,25,Highly Suitable
1,1,0,1,0,1,1,0,0,1,1,3,1,4,1,67,Highly Suitable
1,0,1,1,0,1,1,1,1,1,1,5,1,5,1,62,Highly Suitable
1,0,1,0,0,0,0,0,1,0,0,6,1,2,2,91,Highly Suitable
0,0,0,1,0,0,0,1,0,1,0,7,0,4,2,35,Needs Improvement
0,1,0,1,0,1,0,1,1,1,1,4,6,3,2,83,Highly Suitable
1,0,0,0,0,0,0,1,0,0,0,7,3,5,2,52,Highly Suitable
0,0,0,1,0,0,0,0,0,1,1,6,8,4,0,66,Highly Suitable
1,0,0,1,1,1,1,0,0,1,0,6,5,2,2,79,Highly Suitable
1,1,1,0,1,0,0,1,1,0,1,2,0,2,2,90,Highly Suitable
0,0,0,0,0,1,0,0,0,1,1,1,2,2,1,100,Suitable
1,0,1,0,1,0,1,0,0,0,1,1,0,5,2,33,Suitable
0,1,0,1,0,1,0,1,1,0,1,6,1,5,2,42,Highly Suitable
1,1,0,1,0,1,1,1,1,0,1,3,2,1,0,53,Highly Suitable
1,1,1,1,1,0,1,1,0,1,1,3,2,4,1,64,Highly Suitable
0,0,0,1,1,1,0,0,1,1,1,0,2,0,1,30,Needs Improvement
1,0,1,1,0,1,1,1,1,1,0,7,7,2,0,47,Highly Suitable
0,0,1,1,0,1,1,0,0,0,0,8,3,4,0,34,Suitable
1,0,1,0,1,1,1,0,0,0,1,0,8,4,1,100,Highly Suitable
1,1,0,0,1,1,1,1,0,0,0,5,1,2,1,53,Highly Suitable
1,0,1,0,0,1,0,0,0,0,0,1,5,1,0,58,Suitable
0,1,0,0,0,0,0,0,0,1,0,5,7,5,1,80,Highly Suitable
0,0,1,0,0,0,0,0,0,1,1,6,4,1,0,68,Needs Improvement
0,0,0,0,0,1,0,0,1,1,0,5,1,3,0,63,Needs Improvement
0,1,0,1,1,1,0,0,0,0,0,5,5,5,2,82,Highly Suitable
0,1,0,0,1,0,0,1,0,1,1,6,6,5,2,37,Highly Suitable
1,0,0,0,1,0,1,1,1,0,0,1,6,4,1,65,Suitable
1,1,1,0,1,0,1,0,0,0,0,5,7,5,0,37,Highly Suitable
1,0,1,0,1,1,1,1,0,1,1,4,4,4,1,67,Highly Suitable
1,0,0,1,1,0,1,1,1,0,0,8,1,4,0,67,Highly Suitable
0,0,1,1,1,0,0,1,0,1,0,5,7,1,2,43,Highly Suitable
1,1,0,1,0,1,1,0,1,1,1,8,2,1,2,41,Highly Suitable
0,0,1,1,0,1,1,1,0,0,1,6,3,4,2,31,Highly Suitable
0,1,1,0,0,1,1,1,1,1,1,5,7,0,1,53,Highly Suitable
0,0,0,0,0,0,0,0,0,1,0,6,6,3,0,58,Suitable
1,0,1,0,1,0,1,0,0,1,1,3,3,0,2,24,Suitable
0,0,0,0,0,1,0,1,1,0,0,1,5,0,2,49,Needs Improvement
0,0,1,1,1,1,1,0,1,0,0,6,6,2,1,53,Highly Suitable
0,1,1,0,1,1,1,0,1,1,0,4,8,3,1,42,Highly Suitable
1,1,0,1,1,1,0,0,0,1,1,4,0,0,1,87,Highly Suitable
1,1,1,1,0,0,0,0,0,0,1,7,6,0,0,92,Highly Suitable
1,0,1,0,1,1,1,1,1,0,0,7,7,1,0,26,Highly Suitable
0,1,1,0,1,0,0,1,0,1,0,2,4,2,2,37,Suitable
1,0,0,1,0,1,0,1,0,1,0,3,7,4,2,32,Highly Suitable
1,1,0,0,0,1,0,0,0,1,0,1,6,2,2,51,Highly Suitable
0,0,0,0,1,1,0,1,0,1,0,3,0,3,2,62,Suitable
1,0,1,1,1,0,0,0,0,0,0,2,7,0,0,86,Suitable
1,0,0,1,1,0,1,1,1,0,0,3,5,0,1,59,Highly Suitable
1,0,0,1,1,1,0,0,0,0,0,0,0,5,0,67,Needs Improvement
1,1,1,1,1,0,1,0,1,0,1,5,8,5,1,73,Highly Suitable
0,0,0,0,0,1,0,1,1,0,1,8,7,4,0,68,Highly Suitable
1,1,0,0,0,1,1,1,1,1,1,4,0,4,1,94,Highly Suitable
0,1,0,1,1,0,1,0,0,0,1,7,4,3,2,33,Highly Suitable
1,0,0,1,0,1,0,1,1,1,0,6,7,0,2,26,Highly Suitable
1,0,1,0,0,1,0,0,1,1,1,2,2,4,1,64,Highly Suitable
1,0,0,1,1,1,0,1,1,1,0,1,3,1,2,38,Suitable
1,0,1,1,0,1,0,0,0,1,0,4,8,0,2,63,Highly Suitable
1,0,1,1,1,1,0,1,0,0,1,5,4,5,0,90,Highly Suitable
1,1,1,1,0,0,1,0,0,1,1,6,2,1,2,63,Highly Suitable
0,1,0,1,1,0,1,1,0,0,1,5,1,4,0,82,Highly Suitable
0,1,1,1,0,0,0,0,1,0,0,2,6,3,1,95,Highly Suitable
1,1,0,1,1,1,1,1,1,1,0,0,1,2,1,89,Highly Suitable
1,1,1,0,0,1,0,1,1,1,1,7,8,1,2,65,Highly Suitable
0,0,1,0,1,1,0,0,0,0,0,4,1,3,2,84,Highly Suitable
1,0,1,1,0,1,1,0,0,1,0,1,7,1,0,50,Suitable
0,0,1,1,0,0,0,0,0,0,0,4,2,5,1,87,Suitable
1,0,0,0,0,1,1,0,0,0,1,8,6,4,0,26,Highly Suitable
1,1,1,0,1,1,1,0,0,1,1,8,8,1,0,75,Highly Suitable
0,0,1,1,1,0,0,0,1,1,0,2,2,4,1,44,Suitable
0,1,1,1,0,1,1,1,0,0,0,5,0,3,1,88,Highly Suitable
1,1,1,0,1,1,1,0,0,0,1,7,1,3,0,33,Highly Suitable
0,1,1,1,1,0,1,0,0,0,1,7,0,3,2,88,Highly Suitable
0,0,0,0,0,0,1,1,0,1,0,4,8,1,2,52,Suitable
1,1,1,0,0,1,1,1,0,0,1,2,5,5,1,46,Highly Suitable
1,1,0,0,0,0,1,0,0,0,1,5,5,0,1,43,Suitable
1,0,1,0,1,1,1,0,1,0,0,8,4,5,2,83,Highly Suitable
0,1,1,1,0,0,1,1,0,1,0,7,0,2,2,81,Highly Suitable
0,0,0,0,0,1,1,0,1,0,1,1,1,4,1,73,Suitable
0,1,1,0,1,0,1,0,1,0,1,5,8,2,2,36,Highly Suitable
1,0,1,0,1,0,0,1,1,1,0,8,0,2,2,91,Highly Suitable
1,0,1,0,1,1,1,0,0,0,1,6,5,5,2,56,Highly Suitable
0,1,1,1,0,1,1,0,1,1,0,3,3,2,0,55,Highly Suitable
1,0,1,0,1,0,0,1,1,1,1,5,2,4,0,59,Highly Suitable
1,1,1,1,0,0,1,0,0,1,0,0,6,0,2,41,Highly Suitable
1,1,1,0,1,1,0,0,1,0,1,7,4,3,1,98,Highly Suitable
0,1,0,0,1,0,1,0,0,0,0,5,2,1,1,41,Needs Improvement
0,1,1,1,0,1,1,1,0,0,0,3,1,5,2,21,Suitable
1,1,1,1,1,1,1,1,1,0,0,2,5,0,2,20,Highly Suitable
1,0,0,1,1,0,0,0,1,1,1,5,1,1,0,20,Suitable
1,1,1,0,0,1,0,1,0,0,1,6,1,1,0,36,Highly Suitable
0,1,1,1,0,0,0,0,1,1,0,8,7,4,1,77,Highly Suitable
1,1,0,1,0,0,0,1,0,0,0,6,6,4,2,65,Highly Suitable
1,1,1,1,0,0,0,1,1,0,1,2,2,0,2,57,Highly Suitable
1,0,1,1,1,0,1,1,1,1,1,6,8,3,2,82,Highly Suitable
1,1,1,1,1,1,1,0,1,0,1,1,3,1,1,50,Highly Suitable
1,0,1,0,0,1,1,1,1,0,1,1,7,2,1,25,Highly Suitable
1,1,1,0,0,0,1,0,0,1,1,6,1,4,1,30,Suitable
0,1,1,0,0,0,0,0,0,1,0,4,3,3,0,99,Suitable
1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,62,Suitable
1,1,1,1,1,0,1,0,1,1,1,8,6,0,2,30,Highly Suitable
1,1,0,0,0,0,1,1,1,1,0,7,8,5,2,46,Highly Suitable
1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,61,Suitable
1,1,1,0,1,0,0,0,1,0,0,8,4,0,1,40,Highly Suitable
0,0,1,1,0,1,0,1,0,1,0,8,4,4,0,66,Highly Suitable
0,0,0,1,0,1,1,0,0,0,1,7,0,5,0,57,Suitable
0,1,0,1,0,1,1,1,1,1,0,3,4,3,2,78,Highly Suitable
0,1,1,0,0,1,0,0,1,0,0,4,7,3,1,78,Highly Suitable
1,0,0,0,1,1,1,0,1,0,0,7,4,3,1,75,Highly Suitable
0,0,0,0,0,0,1,1,1,1,1,0,0,1,2,85,Needs Improvement
0,0,1,1,1,0,1,1,0,1,1,7,3,3,0,30,Highly Suitable
1,0,1,0,0,1,0,1,0,1,0,0,2,2,0,50,Needs Improvement
0,1,1,0,0,0,0,1,0,0,0,6,2,3,0,100,Suitable
0,1,1,1,0,0,0,1,0,0,1,5,5,1,2,58,Suitable
1,1,0,1,1,0,1,0,0,1,1,0,3,5,1,58,Highly Suitable
0,0,0,0,0,0,1,0,0,0,0,3,5,5,1,22,Needs Improvement
1,1,0,1,1,0,1,0,0,0,0,7,7,0,1,53,Highly Suitable
1,1,0,0,1,0,0,0,0,0,1,3,8,5,2,55,Highly Suitable
1,1,0,0,0,0,1,0,0,0,1,8,2,5,1,22,Highly Suitable
0,1,1,1,1,0,1,0,0,0,0,7,3,1,2,48,Highly Suitable
0,0,0,1,1,0,1,1,0,1,1,3,2,1,2,45,Suitable
0,1,1,0,0,0,1,0,1,1,0,8,5,4,1,95,Highly Suitable
1,0,1,0,1,0,1,1,0,1,0,8,2,0,0,20,Highly Suitable
0,0,1,1,0,0,0,0,1,0,0,8,1,5,2,73,Highly Suitable
0,0,1,0,0,0,0,1,1,0,1,6,3,0,0,79,Suitable
0,1,0,1,0,0,0,0,0,0,0,7,1,2,0,77,Suitable
0,0,0,0,0,0,1,0,1,0,1,7,3,4,1,40,Suitable
0,1,1,1,0,0,1,0,1,1,1,3,3,3,1,42,Suitable
0,1,0,0,1,0,0,1,1,1,1,8,0,4,2,71,Highly Suitable
0,1,1,0,1,1,0,1,0,0,1,2,6,1,2,80,Highly Suitable
1,0,1,1,0,0,0,1,0,0,0,6,2,2,2,25,Suitable
